date,state,cases_new,cases_import,cases_recovered,population,daily
8/8/2021,Negeri Sembilan,1140,0,595,1128800,20879
8/8/2021,Pahang,602,0,497,1678700,7332
8/8/2021,Perak,861,0,829,2510300,26946
8/8/2021,Perlis,6,0,12,254900,1513
8/8/2021,Pulau Pinang,694,0,257,1773600,23033
8/8/2021,Sabah,1379,0,463,3908500,33843
8/8/2021,Sarawak,581,3,402,2816500,20508
8/8/2021,Selangor,6565,0,8205,6538000,96724
8/8/2021,Terengganu,598,0,546,1259300,10250
8/8/2021,W.P. Kuala Lumpur,1883,6,1909,1773700,42422
8/8/2021,W.P. Labuan,2,0,25,99600,16
8/8/2021,W.P. Putrajaya,63,0,51,110000,4345
9/8/2021,Johor,1232,1,1261,3781000,51217
9/8/2021,Kedah,1328,0,1215,2185100,35890
9/8/2021,Kelantan,914,0,462,1906700,24459
9/8/2021,Melaka,360,0,495,932700,13660
9/8/2021,Negeri Sembilan,1215,0,554,1128800,19995
9/8/2021,Pahang,604,0,500,1678700,14635
9/8/2021,Perak,935,0,812,2510300,32034
9/8/2021,Perlis,22,0,2,254900,3816
9/8/2021,Pulau Pinang,908,0,258,1773600,27327
9/8/2021,Sabah,1247,0,858,3908500,42016
9/8/2021,Sarawak,589,0,465,2816500,22180
9/8/2021,Selangor,5740,28,6701,6538000,112645
9/8/2021,Terengganu,501,0,11,1259300,10234
9/8/2021,W.P. Kuala Lumpur,1567,0,1485,1773700,63104
9/8/2021,W.P. Labuan,8,0,11,99600,1530
9/8/2021,W.P. Putrajaya,66,0,97,110000,1641
10/8/2021,Johor,1344,0,722,3781000,50829
10/8/2021,Kedah,1830,0,968,2185100,17204
10/8/2021,Kelantan,1030,0,447,1906700,2284
10/8/2021,Melaka,578,0,583,932700,5998
10/8/2021,Negeri Sembilan,564,0,713,1128800,10565
10/8/2021,Pahang,539,0,299,1678700,6776
10/8/2021,Perak,953,0,795,2510300,14741
10/8/2021,Perlis,24,0,16,254900,769
10/8/2021,Pulau Pinang,743,0,475,1773600,20753
10/8/2021,Sabah,1383,0,939,3908500,40712
10/8/2021,Sarawak,836,0,565,2816500,15160
10/8/2021,Selangor,7338,0,6576,6538000,110984
10/8/2021,Terengganu,378,0,656,1259300,15160
10/8/2021,W.P. Kuala Lumpur,2374,0,2365,1773700,54448
10/8/2021,W.P. Labuan,1,0,16,99600,14
10/8/2021,W.P. Putrajaya,76,0,123,110000,2853
11/8/2021,Johor,1693,0,798,3781000,61644
11/8/2021,Kedah,1534,0,1015,2185100,33415
11/8/2021,Kelantan,1284,0,633,1906700,21512
11/8/2021,Melaka,636,0,550,932700,12478
11/8/2021,Negeri Sembilan,1015,0,773,1128800,20474
11/8/2021,Pahang,585,0,434,1678700,20153
11/8/2021,Perak,828,0,702,2510300,36966
11/8/2021,Perlis,29,0,3,254900,4018
11/8/2021,Pulau Pinang,1385,0,749,1773600,30200
11/8/2021,Sabah,1514,0,1221,3908500,51961
11/8/2021,Sarawak,634,1,444,2816500,20583
11/8/2021,Selangor,6921,11,7107,6538000,114225
11/8/2021,Terengganu,613,0,625,1259300,21436
11/8/2021,W.P. Kuala Lumpur,2065,3,2839,1773700,57426
11/8/2021,W.P. Labuan,3,0,10,99600,693
11/8/2021,W.P. Putrajaya,41,0,70,110000,2028
12/8/2021,Johor,1706,0,1128,3781000,68319
12/8/2021,Kedah,2143,0,1517,2185100,34345
12/8/2021,Kelantan,972,0,973,1906700,24825
12/8/2021,Melaka,494,0,596,932700,13740
12/8/2021,Negeri Sembilan,899,1,826,1128800,21995
12/8/2021,Pahang,629,0,605,1678700,22961
12/8/2021,Perak,930,0,759,2510300,40454
12/8/2021,Perlis,23,0,1,254900,3519
12/8/2021,Pulau Pinang,1229,0,173,1773600,35743
12/8/2021,Sabah,2052,0,626,3908500,54311
12/8/2021,Sarawak,1216,0,673,2816500,13911
12/8/2021,Selangor,6278,2,7049,6538000,120023
12/8/2021,Terengganu,594,0,579,1259300,21692
12/8/2021,W.P. Kuala Lumpur,2436,55,2096,1773700,60986
12/8/2021,W.P. Labuan,11,0,4,99600,506
12/8/2021,W.P. Putrajaya,56,0,82,110000,2757
13/8/2021,Johor,1485,1,1244,3781000,68466
13/8/2021,Kedah,1807,0,1348,2185100,21639
13/8/2021,Kelantan,1088,0,873,1906700,1806
13/8/2021,Melaka,723,1,561,932700,13384
13/8/2021,Negeri Sembilan,974,2,1057,1128800,21838
13/8/2021,Pahang,572,0,442,1678700,20029
13/8/2021,Perak,940,1,548,2510300,32261
13/8/2021,Perlis,50,0,3,254900,3078
13/8/2021,Pulau Pinang,1316,0,1255,1773600,35363
13/8/2021,Sabah,1654,0,785,3908500,52945
13/8/2021,Sarawak,715,0,470,2816500,15082
13/8/2021,Selangor,7449,2,6121,6538000,127803
13/8/2021,Terengganu,440,0,66,1259300,4652
13/8/2021,W.P. Kuala Lumpur,2183,18,2148,1773700,60083
13/8/2021,W.P. Labuan,6,0,4,99600,482
13/8/2021,W.P. Putrajaya,66,0,100,110000,1996
14/8/2021,Johor,1425,0,1092,3781000,63696
14/8/2021,Kedah,1796,0,1202,2185100,24079
14/8/2021,Kelantan,1370,0,846,1906700,979
14/8/2021,Melaka,521,0,749,932700,12088
14/8/2021,Negeri Sembilan,727,0,872,1128800,19373
14/8/2021,Pahang,794,0,606,1678700,14032
14/8/2021,Perak,1003,1,812,2510300,28849
14/8/2021,Perlis,61,0,30,254900,3237
14/8/2021,Pulau Pinang,1251,0,735,1773600,30865
14/8/2021,Sabah,1752,0,844,3908500,50168
14/8/2021,Sarawak,725,1,420,2816500,24116
14/8/2021,Selangor,6606,5,6402,6538000,107589
14/8/2021,Terengganu,560,0,989,1259300,17581
14/8/2021,W.P. Kuala Lumpur,2028,1,1935,1773700,54431
14/8/2021,W.P. Labuan,0,0,5,99600,289
14/8/2021,W.P. Putrajaya,51,0,116,110000,2100
15/8/2021,Johor,1508,0,998,3781000,61937
15/8/2021,Kedah,1596,0,1457,2185100,24244
15/8/2021,Kelantan,1025,0,832,1906700,20978
15/8/2021,Melaka,631,0,542,932700,4090
15/8/2021,Negeri Sembilan,698,0,705,1128800,13831
15/8/2021,Pahang,926,6,653,1678700,11350
15/8/2021,Perak,1069,0,781,2510300,21884
15/8/2021,Perlis,21,0,18,254900,3177
15/8/2021,Pulau Pinang,1111,0,129,1773600,25830
15/8/2021,Sabah,1665,0,1227,3908500,44428
15/8/2021,Sarawak,963,2,586,2816500,17976
15/8/2021,Selangor,7307,3,6329,6538000,98646
15/8/2021,Terengganu,534,0,526,1259300,23451
15/8/2021,W.P. Kuala Lumpur,1442,3,2092,1773700,51845
15/8/2021,W.P. Labuan,3,0,1,99600,11
15/8/2021,W.P. Putrajaya,47,0,69,110000,1592
16/8/2021,Johor,1510,0,1163,3781000,70618
16/8/2021,Kedah,1592,0,1354,2185100,26607
16/8/2021,Kelantan,1227,0,905,1906700,27187
16/8/2021,Melaka,1120,0,481,932700,19349
16/8/2021,Negeri Sembilan,343,0,853,1128800,22418
16/8/2021,Pahang,646,0,521,1678700,23951
16/8/2021,Perak,938,0,739,2510300,27890
16/8/2021,Perlis,20,0,16,254900,3301
16/8/2021,Pulau Pinang,1251,1,1222,1773600,29943
16/8/2021,Sabah,1728,0,1517,3908500,55650
16/8/2021,Sarawak,1566,2,470,2816500,14537
16/8/2021,Selangor,5706,15,6198,6538000,100659
16/8/2021,Terengganu,688,0,416,1259300,25856
16/8/2021,W.P. Kuala Lumpur,1360,1,1546,1773700,60590
16/8/2021,W.P. Labuan,2,0,7,99600,839
16/8/2021,W.P. Putrajaya,43,0,42,110000,2952
17/8/2021,Johor,1309,0,1236,3781000,72702
17/8/2021,Kedah,1863,0,1287,2185100,27873
17/8/2021,Kelantan,1268,0,628,1906700,27466
17/8/2021,Melaka,623,0,493,932700,19321
17/8/2021,Negeri Sembilan,490,0,737,1128800,21027
17/8/2021,Pahang,670,0,613,1678700,28676
17/8/2021,Perak,1101,0,622,2510300,29417
17/8/2021,Perlis,37,0,23,254900,3446
17/8/2021,Pulau Pinang,1275,0,931,1773600,31354
17/8/2021,Sabah,2103,0,638,3908500,60003
17/8/2021,Sarawak,835,0,645,2816500,14628
17/8/2021,Selangor,5753,2,5874,6538000,102335
17/8/2021,Terengganu,498,0,294,1259300,28718
17/8/2021,W.P. Kuala Lumpur,1765,5,2364,1773700,66042
17/8/2021,W.P. Labuan,0,0,7,99600,616
17/8/2021,W.P. Putrajaya,41,0,75,110000,2609
18/8/2021,Johor,1477,0,1096,3781000,70281
18/8/2021,Kedah,1852,0,1269,2185100,29877
18/8/2021,Kelantan,1351,0,339,1906700,29175
18/8/2021,Melaka,579,0,535,932700,19343
18/8/2021,Negeri Sembilan,577,0,644,1128800,18181
18/8/2021,Pahang,675,0,541,1678700,24900
18/8/2021,Perak,1036,0,888,2510300,28186
18/8/2021,Perlis,50,0,28,254900,3675
18/8/2021,Pulau Pinang,1867,0,1487,1773600,31461
18/8/2021,Sabah,2413,0,828,3908500,59467
18/8/2021,Sarawak,1403,0,754,2816500,12635
18/8/2021,Selangor,6858,4,8241,6538000,125258
18/8/2021,Terengganu,487,0,550,1259300,28221
18/8/2021,W.P. Kuala Lumpur,1587,0,2419,1773700,70910
18/8/2021,W.P. Labuan,5,0,10,99600,412
18/8/2021,W.P. Putrajaya,25,0,51,110000,3109
19/8/2021,Johor,1526,0,1363,3781000,72295
19/8/2021,Kedah,2137,0,1623,2185100,27083
19/8/2021,Kelantan,1271,0,1446,1906700,28731
19/8/2021,Melaka,737,0,539,932700,17732
19/8/2021,Negeri Sembilan,556,0,903,1128800,17124
19/8/2021,Pahang,736,0,583,1678700,24727
19/8/2021,Perak,1229,0,759,2510300,27668
19/8/2021,Perlis,42,0,16,254900,3429
19/8/2021,Pulau Pinang,1655,3,746,1773600,30675
19/8/2021,Sabah,2583,0,2037,3908500,56998
19/8/2021,Sarawak,1206,1,637,2816500,12094
19/8/2021,Selangor,7175,0,8417,6538000,112070
19/8/2021,Terengganu,621,0,479,1259300,26376
19/8/2021,W.P. Kuala Lumpur,1439,5,2113,1773700,71366
19/8/2021,W.P. Labuan,9,0,6,99600,381
19/8/2021,W.P. Putrajaya,26,0,53,110000,2547
20/8/2021,Johor,1323,0,1257,3781000,68102
20/8/2021,Kedah,1932,0,1455,2185100,23496
20/8/2021,Kelantan,1281,0,964,1906700,3155
20/8/2021,Melaka,610,0,396,932700,19457
20/8/2021,Negeri Sembilan,608,0,966,1128800,18157
20/8/2021,Pahang,517,0,660,1678700,23762
20/8/2021,Perak,1248,0,624,2510300,28759
20/8/2021,Perlis,64,0,18,254900,2158
20/8/2021,Pulau Pinang,1523,0,822,1773600,33879
20/8/2021,Sabah,2738,0,1756,3908500,53464
20/8/2021,Sarawak,2548,3,574,2816500,13839
20/8/2021,Selangor,6974,2,8801,6538000,119719
20/8/2021,Terengganu,521,0,533,1259300,5812
20/8/2021,W.P. Kuala Lumpur,1652,18,2507,1773700,74580
20/8/2021,W.P. Labuan,1,0,1,99600,333
20/8/2021,W.P. Putrajaya,24,0,114,110000,4149
21/8/2021,Johor,1558,1,1012,3781000,64761
21/8/2021,Kedah,1880,0,1780,2185100,28754
21/8/2021,Kelantan,1039,0,845,1906700,4535
21/8/2021,Melaka,882,0,623,932700,16037
21/8/2021,Negeri Sembilan,405,0,893,1128800,8987
21/8/2021,Pahang,664,0,712,1678700,22864
21/8/2021,Perak,946,0,829,2510300,24067
21/8/2021,Perlis,38,0,43,254900,2454
21/8/2021,Pulau Pinang,1459,0,205,1773600,29510
21/8/2021,Sabah,2651,0,1153,3908500,53275
21/8/2021,Sarawak,1964,0,700,2816500,13526
21/8/2021,Selangor,7011,2,6812,6538000,118645
21/8/2021,Terengganu,495,37,507,1259300,16270
21/8/2021,W.P. Kuala Lumpur,1220,0,2399,1773700,73805
21/8/2021,W.P. Labuan,9,0,6,99600,244
21/8/2021,W.P. Putrajaya,41,0,57,110000,2965
22/8/2021,Johor,1391,0,1225,3781000,65470
22/8/2021,Kedah,1948,0,1891,2185100,29257
22/8/2021,Kelantan,1196,0,1107,1906700,23437
22/8/2021,Melaka,558,0,391,932700,4275
22/8/2021,Negeri Sembilan,508,0,1055,1128800,9737
22/8/2021,Pahang,598,0,437,1678700,11651
22/8/2021,Perak,703,0,835,2510300,20626
22/8/2021,Perlis,54,0,11,254900,2403
22/8/2021,Pulau Pinang,1501,0,648,1773600,25679
22/8/2021,Sabah,2638,0,903,3908500,42007
22/8/2021,Sarawak,1772,1,632,2816500,11204
22/8/2021,Selangor,5379,2,6453,6538000,118849
22/8/2021,Terengganu,534,0,668,1259300,19235
22/8/2021,W.P. Kuala Lumpur,999,2,1870,1773700,62969
22/8/2021,W.P. Labuan,4,0,4,99600,10
22/8/2021,W.P. Putrajaya,24,0,70,110000,2580
23/8/2021,Johor,1367,1,1299,3781000,71072
23/8/2021,Kedah,1602,0,2084,2185100,33541
23/8/2021,Kelantan,1176,0,1274,1906700,26690
23/8/2021,Melaka,363,0,250,932700,13940
23/8/2021,Negeri Sembilan,478,0,1161,1128800,14809
23/8/2021,Pahang,506,0,690,1678700,19112
23/8/2021,Perak,952,0,1139,2510300,26489
23/8/2021,Perlis,57,0,12,254900,4979
23/8/2021,Pulau Pinang,1451,0,875,1773600,34899
23/8/2021,Sabah,2474,0,1743,3908500,46854
23/8/2021,Sarawak,1538,4,534,2816500,11223
23/8/2021,Selangor,4316,0,5759,6538000,46254
23/8/2021,Terengganu,470,0,578,1259300,21161
23/8/2021,W.P. Kuala Lumpur,891,3,1587,1773700,28451
23/8/2021,W.P. Labuan,7,0,6,99600,462
23/8/2021,W.P. Putrajaya,24,0,62,110000,3147
24/8/2021,Johor,1743,0,1305,3781000,71235
24/8/2021,Kedah,1772,0,1648,2185100,35087
24/8/2021,Kelantan,1422,0,935,1906700,29842
24/8/2021,Melaka,396,0,665,932700,14817
24/8/2021,Negeri Sembilan,351,4,580,1128800,16128
24/8/2021,Pahang,521,0,456,1678700,27882
24/8/2021,Perak,1242,0,634,2510300,38066
24/8/2021,Perlis,74,0,30,254900,4728
24/8/2021,Pulau Pinang,2054,0,549,1773600,35875
24/8/2021,Sabah,3376,0,830,3908500,50126
24/8/2021,Sarawak,1543,0,826,2816500,7836
24/8/2021,Selangor,4645,14,7306,6538000,45894
24/8/2021,Terengganu,383,0,424,1259300,21996
24/8/2021,W.P. Kuala Lumpur,1284,4,2345,1773700,27892
24/8/2021,W.P. Labuan,4,0,9,99600,258
24/8/2021,W.P. Putrajaya,27,0,71,110000,1490
25/8/2021,Johor,1832,0,1594,3781000,69360
25/8/2021,Kedah,2279,0,1813,2185100,35634
25/8/2021,Kelantan,1424,0,655,1906700,32486
25/8/2021,Melaka,342,0,534,932700,18144
25/8/2021,Negeri Sembilan,269,0,929,1128800,16857
25/8/2021,Pahang,522,0,545,1678700,23087
25/8/2021,Perak,1390,0,1155,2510300,40063
25/8/2021,Perlis,44,0,24,254900,5343
25/8/2021,Pulau Pinang,1427,0,1358,1773600,30996
25/8/2021,Sabah,3224,1,2023,3908500,52558
25/8/2021,Sarawak,1667,0,720,2816500,6119
25/8/2021,Selangor,6325,4,6779,6538000,48325
25/8/2021,Terengganu,744,0,590,1259300,21930
25/8/2021,W.P. Kuala Lumpur,1128,0,2032,1773700,27877
25/8/2021,W.P. Labuan,4,0,0,99600,256
25/8/2021,W.P. Putrajaya,21,0,47,110000,2794
26/8/2021,Johor,2785,0,1533,3781000,64325
26/8/2021,Kedah,1538,0,2142,2185100,35432
26/8/2021,Kelantan,1312,0,1343,1906700,32489
26/8/2021,Melaka,515,1,423,932700,18170
26/8/2021,Negeri Sembilan,526,0,824,1128800,15583
26/8/2021,Pahang,690,0,923,1678700,19275
26/8/2021,Perak,1170,0,1379,2510300,38580
26/8/2021,Perlis,67,0,38,254900,2624
26/8/2021,Pulau Pinang,2078,0,1298,1773600,30289
26/8/2021,Sabah,3487,0,2554,3908500,53042
26/8/2021,Sarawak,2024,0,1196,2816500,9385
26/8/2021,Selangor,6936,0,6156,6538000,49979
26/8/2021,Terengganu,567,0,441,1259300,20744
26/8/2021,W.P. Kuala Lumpur,881,7,2348,1773700,25829
26/8/2021,W.P. Labuan,3,0,7,99600,171
26/8/2021,W.P. Putrajaya,20,0,52,110000,2733
27/8/2021,Johor,1809,3,1357,3781000,58561
27/8/2021,Kedah,2072,0,2123,2185100,33020
27/8/2021,Kelantan,1051,0,1336,1906700,8672
27/8/2021,Melaka,589,0,710,932700,16211
27/8/2021,Negeri Sembilan,338,2,962,1128800,14110
27/8/2021,Pahang,610,0,669,1678700,22815
27/8/2021,Perak,939,0,822,2510300,38255
27/8/2021,Perlis,76,0,38,254900,2077
27/8/2021,Pulau Pinang,1829,0,1093,1773600,24384
27/8/2021,Sabah,3010,0,2272,3908500,48999
27/8/2021,Sarawak,2224,0,700,2816500,5538
27/8/2021,Selangor,5920,1,7295,6538000,46133
27/8/2021,Terengganu,488,0,389,1259300,3132
27/8/2021,W.P. Kuala Lumpur,1068,9,2045,1773700,26331
27/8/2021,W.P. Labuan,8,0,4,99600,222
27/8/2021,W.P. Putrajaya,39,0,62,110000,2340
28/8/2021,Johor,1896,1,1271,3781000,60678
28/8/2021,Kedah,2162,0,1867,2185100,32077
28/8/2021,Kelantan,1289,0,1355,1906700,17530
28/8/2021,Melaka,269,0,432,932700,18705
28/8/2021,Negeri Sembilan,345,0,711,1128800,12551
28/8/2021,Pahang,579,0,840,1678700,16662
28/8/2021,Perak,1061,0,905,2510300,26679
28/8/2021,Perlis,98,0,56,254900,2670
28/8/2021,Pulau Pinang,1920,0,1237,1773600,22030
28/8/2021,Sabah,2834,0,1136,3908500,46062
28/8/2021,Sarawak,2427,2,854,2816500,4573
28/8/2021,Selangor,5814,3,6373,6538000,44094
28/8/2021,Terengganu,739,0,481,1259300,15626
28/8/2021,W.P. Kuala Lumpur,1111,6,1920,1773700,25274
28/8/2021,W.P. Labuan,5,0,2,99600,186
28/8/2021,W.P. Putrajaya,48,0,52,110000,1956
29/8/2021,Johor,1852,0,1365,3781000,58729
29/8/2021,Kedah,1755,0,1940,2185100,31430
29/8/2021,Kelantan,1316,0,1356,1906700,29005
29/8/2021,Melaka,636,0,594,932700,5306
29/8/2021,Negeri Sembilan,329,0,548,1128800,8947
29/8/2021,Pahang,839,0,635,1678700,12057
29/8/2021,Perak,1208,0,1507,2510300,27950
29/8/2021,Perlis,56,0,27,254900,2356
29/8/2021,Pulau Pinang,1378,0,1082,1773600,19757
29/8/2021,Sabah,2578,1,1748,3908500,38915
29/8/2021,Sarawak,2522,0,1102,2816500,2467
29/8/2021,Selangor,4591,0,7201,6538000,40061
29/8/2021,Terengganu,789,0,286,1259300,13503
29/8/2021,W.P. Kuala Lumpur,680,5,1402,1773700,21414
29/8/2021,W.P. Labuan,2,1,0,99600,12
29/8/2021,W.P. Putrajaya,48,0,52,110000,1582
30/8/2021,Johor,2265,0,1355,3781000,58037
30/8/2021,Kedah,2084,0,1913,2185100,37560
30/8/2021,Kelantan,1308,0,1425,1906700,33802
30/8/2021,Melaka,395,0,1085,932700,12638
30/8/2021,Negeri Sembilan,269,0,382,1128800,13026
30/8/2021,Pahang,788,0,514,1678700,21181
30/8/2021,Perak,1144,0,1144,2510300,34290
30/8/2021,Perlis,71,0,28,254900,2365
30/8/2021,Pulau Pinang,1780,3,1305,1773600,24767
30/8/2021,Sabah,2310,0,3041,3908500,41322
30/8/2021,Sarawak,2028,0,1430,2816500,3464
30/8/2021,Selangor,3567,0,5720,6538000,38109
30/8/2021,Terengganu,544,0,479,1259300,14172
30/8/2021,W.P. Kuala Lumpur,672,13,1393,1773700,34480
30/8/2021,W.P. Labuan,2,0,1,99600,353
30/8/2021,W.P. Putrajaya,41,0,42,110000,672
31/8/2021,Johor,2159,0,1239,3781000,55066
31/8/2021,Kedah,1942,0,1870,2185100,23301
31/8/2021,Kelantan,1479,0,1233,1906700,16024
31/8/2021,Melaka,417,0,611,932700,9880
31/8/2021,Negeri Sembilan,215,0,473,1128800,3503
31/8/2021,Pahang,798,0,545,1678700,9113
31/8/2021,Perak,1204,0,1167,2510300,10816
31/8/2021,Perlis,64,0,55,254900,735
31/8/2021,Pulau Pinang,1732,0,1597,1773600,20003
31/8/2021,Sabah,2594,0,2621,3908500,42640
31/8/2021,Sarawak,2285,0,1091,2816500,1228
31/8/2021,Selangor,4371,1,3729,6538000,36605
31/8/2021,Terengganu,608,0,505,1259300,18359
31/8/2021,W.P. Kuala Lumpur,1003,0,1678,1773700,23034
31/8/2021,W.P. Labuan,1,0,4,99600,15
31/8/2021,W.P. Putrajaya,25,0,47,110000,332
1/9/2021,Johor,1993,0,1390,3781000,61003
1/9/2021,Kedah,1585,0,1567,2185100,34291
1/9/2021,Kelantan,1504,0,1005,1906700,37709
1/9/2021,Melaka,309,0,521,932700,17681
1/9/2021,Negeri Sembilan,291,1,526,1128800,13631
1/9/2021,Pahang,715,0,696,1678700,27976
1/9/2021,Perak,899,0,762,2510300,40898
1/9/2021,Perlis,33,0,40,254900,4559
1/9/2021,Pulau Pinang,1762,0,1781,1773600,27051
1/9/2021,Sabah,2430,0,2345,3908500,44945
1/9/2021,Sarawak,2414,0,1465,2816500,3176
1/9/2021,Selangor,3711,1,6829,6538000,41559
1/9/2021,Terengganu,506,0,573,1259300,22097
1/9/2021,W.P. Kuala Lumpur,573,3,1531,1773700,31716
1/9/2021,W.P. Labuan,3,0,12,99600,359
1/9/2021,W.P. Putrajaya,34,0,30,110000,489
2/9/2021,Johor,2145,0,1442,3781000,57277
2/9/2021,Kedah,2455,0,2296,2185100,33944
2/9/2021,Kelantan,1247,0,1201,1906700,34443
2/9/2021,Melaka,407,0,699,932700,18723
2/9/2021,Negeri Sembilan,301,0,476,1128800,12817
2/9/2021,Pahang,599,0,896,1678700,25201
2/9/2021,Perak,990,0,1025,2510300,40288
2/9/2021,Perlis,90,0,38,254900,3532
2/9/2021,Pulau Pinang,1600,0,1629,1773600,24994
2/9/2021,Sabah,2329,0,3355,3908500,40910
2/9/2021,Sarawak,2992,0,1416,2816500,2622
2/9/2021,Selangor,4073,0,6991,6538000,38024
2/9/2021,Terengganu,987,0,584,1259300,23101
2/9/2021,W.P. Kuala Lumpur,731,1,1403,1773700,23505
2/9/2021,W.P. Labuan,5,0,1,99600,265
2/9/2021,W.P. Putrajaya,37,0,21,110000,616
3/9/2021,Johor,2331,0,1244,3781000,69147
3/9/2021,Kedah,1470,0,2408,2185100,17957
3/9/2021,Kelantan,1356,0,948,1906700,8938
3/9/2021,Melaka,399,1,564,932700,16831
3/9/2021,Negeri Sembilan,270,1,534,1128800,11080
3/9/2021,Pahang,559,0,841,1678700,23139
3/9/2021,Perak,1389,0,748,2510300,36301
3/9/2021,Perlis,80,0,58,254900,2631
3/9/2021,Pulau Pinang,1726,0,1515,1773600,21684
3/9/2021,Sabah,2404,0,1729,3908500,40928
3/9/2021,Sarawak,2464,2,2759,2816500,3487
3/9/2021,Selangor,3613,10,6894,6538000,46391
3/9/2021,Terengganu,532,0,531,1259300,6649
3/9/2021,W.P. Kuala Lumpur,740,0,1593,1773700,25967
3/9/2021,W.P. Labuan,4,0,3,99600,231
3/9/2021,W.P. Putrajaya,41,0,30,110000,566
4/9/2021,Johor,2077,1,1503,3781000,60358
4/9/2021,Kedah,1329,0,1857,2185100,18039
4/9/2021,Kelantan,1434,0,1266,1906700,14089
4/9/2021,Melaka,338,0,877,932700,16774
4/9/2021,Negeri Sembilan,242,0,403,1128800,4674
4/9/2021,Pahang,410,0,749,1678700,22852
4/9/2021,Perak,1450,0,970,2510300,24864
4/9/2021,Perlis,99,0,40,254900,2731
4/9/2021,Pulau Pinang,1558,0,1283,1773600,20112
4/9/2021,Sabah,2279,1,1951,3908500,39249
4/9/2021,Sarawak,2723,0,2241,2816500,3478
4/9/2021,Selangor,3775,7,6969,6538000,34342
4/9/2021,Terengganu,605,0,242,1259300,19793
4/9/2021,W.P. Kuala Lumpur,711,1,1174,1773700,24597
4/9/2021,W.P. Labuan,9,0,14,99600,189
4/9/2021,W.P. Putrajaya,18,0,43,110000,440
5/9/2021,Johor,2165,0,1335,3781000,57118
5/9/2021,Kedah,1587,0,1793,2185100,25086
5/9/2021,Kelantan,1078,0,1674,1906700,21912
5/9/2021,Melaka,459,0,488,932700,7841
5/9/2021,Negeri Sembilan,269,0,484,1128800,4441
5/9/2021,Pahang,486,0,569,1678700,17987
5/9/2021,Perak,1057,0,791,2510300,25561
5/9/2021,Perlis,78,0,79,254900,2380
5/9/2021,Pulau Pinang,1961,0,1522,1773600,18120
5/9/2021,Sabah,2136,1,2921,3908500,38109
5/9/2021,Sarawak,3747,3,1969,2816500,2395
5/9/2021,Selangor,3886,3,5370,6538000,32233
5/9/2021,Terengganu,861,0,595,1259300,20404
5/9/2021,W.P. Kuala Lumpur,597,1,959,1773700,23906
5/9/2021,W.P. Labuan,4,0,0,99600,10
5/9/2021,W.P. Putrajaya,25,0,24,110000,5
6/9/2021,Johor,2101,2,1342,3781000,57369
6/9/2021,Kedah,1599,0,1939,2185100,24581
6/9/2021,Kelantan,1213,0,1519,1906700,24619
6/9/2021,Melaka,295,0,347,932700,13754
6/9/2021,Negeri Sembilan,193,0,463,1128800,9565
6/9/2021,Pahang,463,0,609,1678700,21379
6/9/2021,Perak,1082,0,1019,2510300,30645
6/9/2021,Perlis,38,0,37,254900,1775
6/9/2021,Pulau Pinang,1558,0,1550,1773600,21727
6/9/2021,Sabah,1844,0,3506,3908500,40304
6/9/2021,Sarawak,3714,0,1771,2816500,3420
6/9/2021,Selangor,2126,0,4637,6538000,26363
6/9/2021,Terengganu,700,0,472,1259300,20611
6/9/2021,W.P. Kuala Lumpur,398,6,948,1773700,23510
6/9/2021,W.P. Labuan,5,0,0,99600,205
6/9/2021,W.P. Putrajaya,23,0,42,110000,762
7/9/2021,Johor,2174,0,1702,3781000,58606
7/9/2021,Kedah,1487,0,1787,2185100,26393
7/9/2021,Kelantan,1458,0,1291,1906700,25780
7/9/2021,Melaka,448,0,333,932700,15344
7/9/2021,Negeri Sembilan,229,3,389,1128800,7767
7/9/2021,Pahang,742,4,586,1678700,22665
7/9/2021,Perak,1197,0,1286,2510300,29752
7/9/2021,Perlis,20,0,65,254900,1822
7/9/2021,Pulau Pinang,1776,0,1810,1773600,25472
7/9/2021,Sabah,2107,0,1587,3908500,37499
7/9/2021,Sarawak,3200,0,1577,2816500,3268
7/9/2021,Selangor,2407,2,4645,6538000,25607
7/9/2021,Terengganu,645,0,555,1259300,24194
7/9/2021,W.P. Kuala Lumpur,631,7,1252,1773700,27547
7/9/2021,W.P. Labuan,4,2,7,99600,231
7/9/2021,W.P. Putrajaya,22,0,30,110000,550
8/9/2021,Johor,1867,0,1789,3781000,55814
8/9/2021,Kedah,1564,1,1912,2185100,24044
8/9/2021,Kelantan,1471,0,1224,1906700,22211
8/9/2021,Melaka,375,0,105,932700,15762
8/9/2021,Negeri Sembilan,256,0,234,1128800,10822
8/9/2021,Pahang,700,0,409,1678700,21495
8/9/2021,Perak,1319,0,1178,2510300,31751
8/9/2021,Perlis,74,0,32,254900,1955
8/9/2021,Pulau Pinang,2474,0,1272,1773600,27197
8/9/2021,Sabah,2067,0,5191,3908500,35200
8/9/2021,Sarawak,3100,0,1675,2816500,8365
8/9/2021,Selangor,2989,0,6062,6538000,23876
8/9/2021,Terengganu,904,0,521,1259300,22152
8/9/2021,W.P. Kuala Lumpur,537,2,1081,1773700,25872
8/9/2021,W.P. Labuan,7,0,14,99600,142
8/9/2021,W.P. Putrajaya,29,0,2,110000,612
9/9/2021,Johor,2032,0,2764,3781000,48800
9/9/2021,Kedah,1355,0,1933,2185100,22409
