date,state,deaths_new,deaths_new_dod,deaths_bid,deaths_bid_dod,cumul_full,population,cumul_partial,cumul_full
1/8/2021,W.P. Kuala Lumpur,25,39,5,14,959792,1773700,2479401,2190523
1/8/2021,W.P. Labuan,0,0,0,0,56534,99600,67690,65569
1/8/2021,W.P. Putrajaya,0,0,0,0,55246,110000,106534,117120
2/8/2021,Johor,24,33,0,3,471898,3781000,1186296,1356526
2/8/2021,Kedah,6,29,0,8,319691,2185100,613970,739334
2/8/2021,Kelantan,4,6,2,1,267001,1906700,489297,600766
2/8/2021,Melaka,9,9,6,0,189307,932700,344290,407621
2/8/2021,Negeri Sembilan,7,16,0,2,320708,1128800,599714,658996
2/8/2021,Pahang,8,7,3,1,271024,1678700,519220,622664
2/8/2021,Perak,6,9,1,0,493304,2510300,784772,912798
2/8/2021,Perlis,1,1,0,0,78317,254900,114758,125356
2/8/2021,Pulau Pinang,0,8,0,2,313980,1773600,788506,807337
2/8/2021,Sabah,3,7,0,4,414291,3908500,924252,1154099
2/8/2021,Sarawak,0,1,0,0,1420046,2816500,1797600,1788955
2/8/2021,Selangor,105,182,7,53,1394443,6538000,3481160,3553155
2/8/2021,Terengganu,4,7,2,0,224089,1259300,356777,428350
2/8/2021,W.P. Kuala Lumpur,41,48,0,18,1002413,1773700,2487651,2210504
2/8/2021,W.P. Labuan,1,2,0,0,57041,99600,67842,65771
2/8/2021,W.P. Putrajaya,0,0,0,0,57115,110000,108870,117504
3/8/2021,Johor,24,20,0,3,484966,3781000,1224700,1396938
3/8/2021,Kedah,13,27,0,6,335885,2185100,628957,746329
3/8/2021,Kelantan,3,1,0,0,278242,1906700,510309,601324
3/8/2021,Melaka,8,9,3,1,195656,932700,353982,413413
3/8/2021,Negeri Sembilan,8,18,0,4,337774,1128800,608711,666563
3/8/2021,Pahang,8,3,1,0,276680,1678700,542628,627171
3/8/2021,Perak,4,8,0,0,498807,2510300,811032,923562
3/8/2021,Perlis,1,0,0,0,80148,254900,116154,126155
3/8/2021,Pulau Pinang,15,11,2,2,324063,1773600,807364,821976
3/8/2021,Sabah,12,8,8,1,422330,3908500,960311,1178251
3/8/2021,Sarawak,2,1,0,1,1443472,2816500,1802352,1791331
3/8/2021,Selangor,88,182,20,55,1470932,6538000,3513158,3592373
3/8/2021,Terengganu,7,1,0,0,232010,1259300,364456,432084
3/8/2021,W.P. Kuala Lumpur,1,42,0,11,1046486,1773700,2493346,2231553
3/8/2021,W.P. Labuan,1,0,0,0,57429,99600,67956,65968
3/8/2021,W.P. Putrajaya,0,0,0,0,59253,110000,109921,117898
4/8/2021,Johor,25,28,2,5,496840,3781000,1262257,1427827
4/8/2021,Kedah,8,26,0,4,354380,2185100,642152,754887
4/8/2021,Kelantan,3,3,0,2,291375,1906700,530897,602043
4/8/2021,Melaka,24,5,0,0,202404,932700,364008,419338
4/8/2021,Negeri Sembilan,9,12,0,1,354973,1128800,617378,669813
4/8/2021,Pahang,1,5,0,2,285116,1678700,560907,629794
4/8/2021,Perak,9,10,2,1,504794,2510300,836897,933570
4/8/2021,Perlis,0,0,0,0,82303,254900,117262,127682
4/8/2021,Pulau Pinang,3,5,0,0,338241,1773600,822222,834565
4/8/2021,Sabah,6,10,4,7,430776,3908500,994421,1203993
4/8/2021,Sarawak,0,0,0,0,1465256,2816500,1806010,1794368
4/8/2021,Selangor,91,139,8,28,1557651,6538000,3544871,3620514
4/8/2021,Terengganu,4,4,0,0,240073,1259300,371191,446797
4/8/2021,W.P. Kuala Lumpur,74,56,5,28,1092217,1773700,2502081,2252247
4/8/2021,W.P. Labuan,0,0,0,0,57852,99600,68171,66125
4/8/2021,W.P. Putrajaya,0,0,0,0,61537,110000,112326,118338
5/8/2021,Johor,27,40,3,2,517048,3781000,1292978,1452366
5/8/2021,Kedah,18,25,0,4,373151,2185100,657559,761841
5/8/2021,Kelantan,1,1,0,0,306085,1906700,550249,610778
5/8/2021,Melaka,9,16,3,3,211196,932700,373844,421522
5/8/2021,Negeri Sembilan,7,8,0,0,372851,1128800,625399,673418
5/8/2021,Pahang,2,0,0,0,296750,1678700,579417,632305
5/8/2021,Perak,10,9,1,0,516062,2510300,857993,940961
5/8/2021,Perlis,0,1,0,0,85483,254900,117879,128881
5/8/2021,Pulau Pinang,9,9,1,3,353969,1773600,836564,845481
5/8/2021,Sabah,9,9,3,6,442764,3908500,1029763,1228739
5/8/2021,Sarawak,2,0,1,0,1489571,2816500,1811082,1795817
5/8/2021,Selangor,45,153,9,33,1641542,6538000,3578494,3647245
5/8/2021,Terengganu,1,0,0,0,247552,1259300,379087,462894
5/8/2021,W.P. Kuala Lumpur,24,33,1,10,1139908,1773700,2510219,2271893
5/8/2021,W.P. Labuan,0,0,0,0,58304,99600,68297,66133
5/8/2021,W.P. Putrajaya,0,0,0,0,63708,110000,114604,118342
6/8/2021,Johor,32,34,2,5,526377,3781000,1330940,1480048
6/8/2021,Kedah,22,30,0,4,384244,2185100,672025,767631
6/8/2021,Kelantan,0,6,0,1,307801,1906700,553167,619569
6/8/2021,Melaka,4,11,0,3,218416,932700,383752,432322
6/8/2021,Negeri Sembilan,14,11,1,2,390669,1128800,632921,680383
6/8/2021,Pahang,6,9,1,0,306145,1678700,595619,638851
6/8/2021,Perak,3,13,0,1,535961,2510300,872553,953094
6/8/2021,Perlis,0,1,0,0,87047,254900,118210,129801
6/8/2021,Pulau Pinang,2,13,0,3,368757,1773600,849635,861648
6/8/2021,Sabah,5,14,3,4,454774,3908500,1064024,1256678
6/8/2021,Sarawak,0,3,0,2,1510869,2816500,1813010,1798533
6/8/2021,Selangor,51,152,16,44,1726034,6538000,3609568,3667593
6/8/2021,Terengganu,4,7,0,1,249499,1259300,380829,479188
6/8/2021,W.P. Kuala Lumpur,17,40,1,12,1189119,1773700,2518468,2292865
6/8/2021,W.P. Labuan,0,0,0,0,58679,99600,68487,66279
6/8/2021,W.P. Putrajaya,0,1,0,0,65765,110000,116485,118972
7/8/2021,Johor,28,29,2,2,542071,3781000,1365260,1511993
7/8/2021,Kedah,17,16,0,2,395674,2185100,692797,775121
7/8/2021,Kelantan,5,5,0,2,308859,1906700,561046,628990
7/8/2021,Melaka,8,12,1,3,225521,932700,394167,445745
7/8/2021,Negeri Sembilan,5,17,0,1,406756,1128800,639099,686194
7/8/2021,Pahang,1,8,0,1,309108,1678700,606969,646487
7/8/2021,Perak,6,8,0,0,549870,2510300,885686,965207
7/8/2021,Perlis,1,0,0,0,87088,254900,119810,130865
7/8/2021,Pulau Pinang,4,10,0,0,380447,1773600,861330,877305
7/8/2021,Sabah,13,18,7,6,468627,3908500,1093540,1284275
7/8/2021,Sarawak,1,1,1,0,1534071,2816500,1816028,1801033
7/8/2021,Selangor,88,151,21,28,1801552,6538000,3640983,3685892
7/8/2021,Terengganu,0,6,0,1,259461,1259300,387907,499038
7/8/2021,W.P. Kuala Lumpur,33,44,2,22,1228556,1773700,2523675,2314789
7/8/2021,W.P. Labuan,0,0,0,0,59115,99600,68574,66445
7/8/2021,W.P. Putrajaya,0,1,0,0,67916,110000,118295,119304
8/8/2021,Johor,14,33,2,8,558140,3781000,1400686,1543282
8/8/2021,Kedah,7,35,0,8,412774,2185100,711178,785058
8/8/2021,Kelantan,1,7,0,1,322544,1906700,571529,638765
8/8/2021,Melaka,20,7,3,0,227703,932700,396746,459891
8/8/2021,Negeri Sembilan,5,10,0,2,424133,1128800,642601,694278
8/8/2021,Pahang,6,10,0,0,310468,1678700,612941,653324
8/8/2021,Perak,17,10,0,3,563037,2510300,899465,979268
8/8/2021,Perlis,0,0,0,0,87748,254900,120663,131568
8/8/2021,Pulau Pinang,15,9,3,0,394605,1773600,870205,892519
8/8/2021,Sabah,5,17,2,8,477973,3908500,1118037,1309878
8/8/2021,Sarawak,0,1,0,0,1552815,2816500,1817792,1802955
8/8/2021,Selangor,223,131,68,31,1871951,6538000,3667308,3704734
8/8/2021,Terengganu,5,4,1,0,263312,1259300,394306,516966
8/8/2021,W.P. Kuala Lumpur,40,36,6,14,1266237,1773700,2528416,2335589
8/8/2021,W.P. Labuan,0,0,0,0,59128,99600,68577,66545
8/8/2021,W.P. Putrajaya,2,0,0,0,70687,110000,119869,119678
9/8/2021,Johor,24,31,1,2,579528,3781000,1430515,1574529
9/8/2021,Kedah,20,20,0,1,423619,2185100,736223,792411
9/8/2021,Kelantan,4,3,3,1,334963,1906700,583569,648043
9/8/2021,Melaka,8,10,2,1,236951,932700,401158,472188
9/8/2021,Negeri Sembilan,14,5,0,1,436219,1128800,650510,701291
9/8/2021,Pahang,16,2,1,1,318600,1678700,619444,663388
9/8/2021,Perak,2,9,1,2,574754,2510300,919782,989272
9/8/2021,Perlis,1,1,0,0,89297,254900,122930,132770
9/8/2021,Pulau Pinang,12,14,2,5,407773,1773600,884364,907934
9/8/2021,Sabah,11,23,0,8,492888,3908500,1145138,1333062
9/8/2021,Sarawak,1,1,0,0,1573002,2816500,1819785,1804912
9/8/2021,Selangor,77,130,2,27,1957915,6538000,3693989,3724155
9/8/2021,Terengganu,5,8,1,0,266224,1259300,401628,534041
9/8/2021,W.P. Kuala Lumpur,17,38,3,11,1320255,1773700,2537502,2359938
9/8/2021,W.P. Labuan,0,0,0,0,60355,99600,68880,66615
9/8/2021,W.P. Putrajaya,0,0,0,0,72254,110000,119943,120131
10/8/2021,Johor,20,58,3,9,602626,3781000,1458246,1605561
10/8/2021,Kedah,3,24,0,5,424973,2185100,752073,805676
10/8/2021,Kelantan,0,13,0,2,335057,1906700,585759,648455
10/8/2021,Melaka,8,16,1,2,239810,932700,404297,483695
10/8/2021,Negeri Sembilan,5,20,0,4,442112,1128800,655182,709088
10/8/2021,Pahang,0,5,0,0,320000,1678700,624820,669511
10/8/2021,Perak,14,10,2,4,578001,2510300,931276,1003231
10/8/2021,Perlis,0,1,0,0,89331,254900,123665,133861
10/8/2021,Pulau Pinang,10,30,1,9,417919,1773600,894971,924796
10/8/2021,Sabah,12,32,5,15,501336,3908500,1177402,1354629
10/8/2021,Sarawak,3,2,1,1,1586608,2816500,1821339,1807803
10/8/2021,Selangor,87,157,8,51,2040017,6538000,3722871,3746025
10/8/2021,Terengganu,2,3,0,1,267269,1259300,415743,536413
10/8/2021,W.P. Kuala Lumpur,37,21,13,6,1364648,1773700,2547557,2385263
10/8/2021,W.P. Labuan,0,0,0,0,60359,99600,68890,66675
10/8/2021,W.P. Putrajaya,0,0,0,0,74717,110000,120333,120490
11/8/2021,Johor,16,28,1,2,635080,3781000,1487436,1638086
11/8/2021,Kedah,21,18,0,3,430702,2185100,779759,820837
11/8/2021,Kelantan,0,10,0,3,336561,1906700,605767,648798
11/8/2021,Melaka,6,10,0,0,246639,932700,409946,494043
11/8/2021,Negeri Sembilan,8,10,0,0,453524,1128800,664244,712827
11/8/2021,Pahang,5,13,0,1,331634,1678700,633339,678490
11/8/2021,Perak,7,11,3,1,593430,2510300,952813,1015606
11/8/2021,Perlis,0,0,0,0,89445,254900,127569,135043
11/8/2021,Pulau Pinang,7,13,2,4,430865,1773600,912225,935660
11/8/2021,Sabah,13,15,4,7,522675,3908500,1208024,1375974
11/8/2021,Sarawak,0,4,0,0,1603601,2816500,1824929,1809827
11/8/2021,Selangor,79,105,3,30,2125428,6538000,3751685,3764974
11/8/2021,Terengganu,8,5,0,0,271560,1259300,432888,542746
11/8/2021,W.P. Kuala Lumpur,41,26,3,11,1409504,1773700,2560127,2411618
11/8/2021,W.P. Labuan,0,0,0,0,60724,99600,69218,66705
11/8/2021,W.P. Putrajaya,0,0,0,0,76397,110000,120681,120490
12/8/2021,Johor,52,33,2,2,666365,3781000,1524470,1669939
12/8/2021,Kedah,19,24,0,4,444642,2185100,800164,834466
12/8/2021,Kelantan,4,4,0,2,348311,1906700,618842,652297
12/8/2021,Melaka,10,13,2,1,253544,932700,416781,496102
12/8/2021,Negeri Sembilan,7,8,0,1,468367,1128800,671396,716904
12/8/2021,Pahang,8,5,0,0,345784,1678700,642150,682857
12/8/2021,Perak,9,11,0,0,614027,2510300,972670,1024819
12/8/2021,Perlis,0,0,0,0,91754,254900,128779,135782
12/8/2021,Pulau Pinang,10,18,2,7,452759,1773600,926074,944390
12/8/2021,Sabah,28,18,10,5,551940,3908500,1233070,1394633
12/8/2021,Sarawak,4,2,0,1,1615586,2816500,1826855,1811573
12/8/2021,Selangor,119,113,40,22,2217682,6538000,3779454,3782660
12/8/2021,Terengganu,4,3,0,0,276491,1259300,449649,554982
12/8/2021,W.P. Kuala Lumpur,44,34,37,8,1462556,1773700,2568061,2434241
12/8/2021,W.P. Labuan,0,0,0,0,61010,99600,69438,66719
12/8/2021,W.P. Putrajaya,0,0,0,0,78782,110000,121053,120490
13/8/2021,Johor,26,34,2,1,692386,3781000,1566915,1697829
13/8/2021,Kedah,14,24,1,2,454066,2185100,812379,849869
13/8/2021,Kelantan,5,5,2,1,349106,1906700,619853,657520
13/8/2021,Melaka,11,9,1,2,260332,932700,423377,499486
13/8/2021,Negeri Sembilan,18,12,0,2,483775,1128800,677826,724254
13/8/2021,Pahang,2,4,0,0,357588,1678700,650375,686338
13/8/2021,Perak,3,10,1,0,631481,2510300,987477,1037870
13/8/2021,Perlis,0,0,0,0,94025,254900,129586,138748
13/8/2021,Pulau Pinang,6,12,2,0,474682,1773600,939514,955831
13/8/2021,Sabah,15,10,7,0,584772,3908500,1253183,1411378
13/8/2021,Sarawak,0,3,0,0,1628552,2816500,1828971,1813574
13/8/2021,Selangor,108,79,33,9,2315248,6538000,3809691,3799700
13/8/2021,Terengganu,3,6,0,0,277412,1259300,453380,567451
13/8/2021,W.P. Kuala Lumpur,66,25,47,8,1513636,1773700,2577064,2452760
13/8/2021,W.P. Labuan,0,0,0,0,61345,99600,69585,66808
13/8/2021,W.P. Putrajaya,0,0,0,0,80374,110000,121457,121350
14/8/2021,Johor,50,43,11,6,720001,3781000,1602996,1731992
14/8/2021,Kedah,14,23,0,0,463763,2185100,826761,866564
14/8/2021,Kelantan,2,6,1,1,349385,1906700,620553,666779
14/8/2021,Melaka,8,12,1,1,265210,932700,430587,503600
14/8/2021,Negeri Sembilan,16,3,0,1,499463,1128800,681511,731202
14/8/2021,Pahang,1,6,0,1,368457,1678700,653538,691528
14/8/2021,Perak,18,11,0,0,646383,2510300,1001424,1049956
14/8/2021,Perlis,0,0,0,0,95624,254900,131224,143416
14/8/2021,Pulau Pinang,2,15,0,3,492992,1773600,952069,965028
14/8/2021,Sabah,10,21,5,8,613007,3908500,1275116,1431093
14/8/2021,Sarawak,1,5,0,1,1650071,2816500,1831568,1815230
14/8/2021,Selangor,77,76,30,20,2399622,6538000,3832906,3813016
14/8/2021,Terengganu,5,1,1,1,279506,1259300,468867,582662
14/8/2021,W.P. Kuala Lumpur,56,22,19,7,1558665,1773700,2586466,2472346
14/8/2021,W.P. Labuan,0,0,0,0,61500,99600,69719,66863
14/8/2021,W.P. Putrajaya,0,0,0,0,82330,110000,121601,121804
15/8/2021,Johor,44,42,4,6,754844,3781000,1630090,1765050
15/8/2021,Kedah,15,27,0,3,476307,2185100,838461,885638
15/8/2021,Kelantan,3,13,1,2,360760,1906700,630156,679359
15/8/2021,Melaka,6,13,0,2,267086,932700,432801,506571
15/8/2021,Negeri Sembilan,5,5,0,1,509518,1128800,685287,739575
15/8/2021,Pahang,4,8,0,2,377677,1678700,655668,696708
15/8/2021,Perak,13,13,2,3,660089,2510300,1009602,1065506
15/8/2021,Perlis,0,0,0,0,97531,254900,132494,147482
15/8/2021,Pulau Pinang,24,16,9,3,507438,1773600,963453,976785
15/8/2021,Sabah,9,18,3,3,637485,3908500,1295066,1447011
15/8/2021,Sarawak,6,1,2,0,1666924,2816500,1832691,1817075
15/8/2021,Selangor,107,73,49,22,2475534,6538000,3855640,3830164
15/8/2021,Terengganu,0,2,0,0,286903,1259300,484921,597331
15/8/2021,W.P. Kuala Lumpur,46,38,31,14,1601208,1773700,2595768,2489798
15/8/2021,W.P. Labuan,0,0,0,0,61503,99600,69727,66909
15/8/2021,W.P. Putrajaya,0,0,0,0,83920,110000,121603,122393
16/8/2021,Johor,32,36,2,5,795312,3781000,1660240,1795534
16/8/2021,Kedah,21,16,0,2,491607,2185100,849768,900650
16/8/2021,Kelantan,9,8,0,1,377572,1906700,640531,684924
16/8/2021,Melaka,16,12,4,1,274896,932700,444340,510095
16/8/2021,Negeri Sembilan,5,8,0,1,525349,1128800,691874,741865
16/8/2021,Pahang,0,12,0,2,395238,1678700,662058,699649
16/8/2021,Perak,10,19,1,1,675980,2510300,1021601,1075161
16/8/2021,Perlis,0,1,0,0,100043,254900,133283,147579
16/8/2021,Pulau Pinang,19,14,5,5,522161,1773600,978673,987503
16/8/2021,Sabah,15,25,5,11,662809,3908500,1325392,1463362
16/8/2021,Sarawak,5,1,1,0,1679016,2816500,1835136,1817902
16/8/2021,Selangor,104,74,29,13,2561876,6538000,3869957,3844180
16/8/2021,Terengganu,3,8,0,0,295147,1259300,502533,610178
16/8/2021,W.P. Kuala Lumpur,35,20,30,6,1651967,1773700,2605599,2505661
16/8/2021,W.P. Labuan,0,0,0,0,62230,99600,69839,66909
16/8/2021,W.P. Putrajaya,0,0,0,0,86248,110000,122227,122393
17/8/2021,Johor,41,35,7,3,834822,3781000,1693432,1819423
17/8/2021,Kedah,9,25,0,8,508276,2185100,860972,917504
17/8/2021,Kelantan,7,8,1,3,394458,1906700,651111,690675
17/8/2021,Melaka,19,10,1,1,281007,932700,457550,513981
17/8/2021,Negeri Sembilan,9,2,1,1,540263,1128800,697987,751806
17/8/2021,Pahang,22,6,1,0,416733,1678700,669239,704872
17/8/2021,Perak,19,11,0,3,692096,2510300,1034902,1099695
17/8/2021,Perlis,0,0,0,0,102398,254900,134374,149699
17/8/2021,Pulau Pinang,8,16,3,2,538534,1773600,993654,999555
17/8/2021,Sabah,15,20,6,10,691327,3908500,1356877,1481970
17/8/2021,Sarawak,2,3,0,0,1691402,2816500,1837378,1820365
17/8/2021,Selangor,90,82,5,20,2650715,6538000,3883453,3861333
17/8/2021,Terengganu,5,4,0,0,303852,1259300,522546,610994
17/8/2021,W.P. Kuala Lumpur,47,19,19,8,1707765,1773700,2615843,2523627
17/8/2021,W.P. Labuan,0,0,0,0,62728,99600,69957,66984
17/8/2021,W.P. Putrajaya,0,1,0,0,88552,110000,122532,123078
18/8/2021,Johor,37,41,4,7,871955,3781000,1726580,1854750
18/8/2021,Kedah,14,24,0,3,523903,2185100,875222,933747
18/8/2021,Kelantan,6,4,0,1,412786,1906700,661958,699570
18/8/2021,Melaka,7,9,0,1,286625,932700,471275,519758
18/8/2021,Negeri Sembilan,8,5,4,0,550622,1128800,705809,757897
18/8/2021,Pahang,6,6,1,0,434971,1678700,675901,710178
18/8/2021,Perak,9,14,3,3,703905,2510300,1051279,1114278
18/8/2021,Perlis,0,0,0,0,105354,254900,135093,150845
18/8/2021,Pulau Pinang,15,17,2,5,555362,1773600,1008287,1007805
18/8/2021,Sabah,18,23,9,7,722110,3908500,1385561,1499329
18/8/2021,Sarawak,2,5,0,2,1702144,2816500,1839271,1821836
18/8/2021,Selangor,74,79,6,21,2760190,6538000,3899236,3872816
18/8/2021,Terengganu,5,8,1,2,312685,1259300,541934,619832
18/8/2021,W.P. Kuala Lumpur,24,25,5,8,1768570,1773700,2625948,2542268
18/8/2021,W.P. Labuan,0,0,0,0,63042,99600,70055,67027
18/8/2021,W.P. Putrajaya,0,0,0,0,91306,110000,122887,123078
19/8/2021,Johor,36,35,4,4,911236,3781000,1759594,1885599
19/8/2021,Kedah,1,27,0,5,538815,2185100,887393,951148
19/8/2021,Kelantan,5,7,0,0,430890,1906700,672585,718584
19/8/2021,Melaka,8,9,1,1,292643,932700,482989,522510
19/8/2021,Negeri Sembilan,4,7,2,1,560689,1128800,712866,763282
19/8/2021,Pahang,8,8,1,3,449514,1678700,686085,713544
19/8/2021,Perak,1,9,0,2,721970,2510300,1060882,1131970
19/8/2021,Perlis,0,0,0,0,107548,254900,136328,152357
19/8/2021,Pulau Pinang,8,20,1,5,570996,1773600,1023328,1017982
19/8/2021,Sabah,11,29,5,12,753837,3908500,1410832,1512920
19/8/2021,Sarawak,4,3,0,2,1712556,2816500,1840953,1822564
19/8/2021,Selangor,65,72,16,26,2858822,6538000,3912674,3883930
19/8/2021,Terengganu,4,2,1,0,321910,1259300,559085,627373
19/8/2021,W.P. Kuala Lumpur,23,17,4,4,1825420,1773700,2640464,2559442
19/8/2021,W.P. Labuan,0,0,0,0,63354,99600,70124,67039
19/8/2021,W.P. Putrajaya,0,0,0,0,93437,110000,123303,123078
20/8/2021,Johor,23,39,3,4,949944,3781000,1788988,1917219
20/8/2021,Kedah,9,32,0,5,547881,2185100,901823,972354
20/8/2021,Kelantan,3,6,0,1,433124,1906700,673506,738175
20/8/2021,Melaka,0,4,0,0,300112,932700,494977,528529
20/8/2021,Negeri Sembilan,11,3,4,1,571064,1128800,720648,768687
20/8/2021,Pahang,3,5,1,1,467514,1678700,691847,727493
20/8/2021,Perak,16,7,4,0,736989,2510300,1074622,1153660
20/8/2021,Perlis,0,1,0,0,108570,254900,137464,153921
20/8/2021,Pulau Pinang,15,14,1,3,589045,1773600,1039158,1029216
20/8/2021,Sabah,17,22,9,9,785522,3908500,1432611,1530289
20/8/2021,Sarawak,0,1,0,0,1723709,2816500,1843639,1823883
20/8/2021,Selangor,101,71,24,16,2963481,6538000,3927734,3896032
20/8/2021,Terengganu,4,1,1,0,325966,1259300,560841,636955
20/8/2021,W.P. Kuala Lumpur,31,15,13,7,1886091,1773700,2654373,2581620
20/8/2021,W.P. Labuan,0,0,0,0,63615,99600,70196,67148
20/8/2021,W.P. Putrajaya,0,0,0,0,97232,110000,123657,123614
21/8/2021,Johor,14,55,2,10,981460,3781000,1822233,1953295
21/8/2021,Kedah,23,29,0,4,560875,2185100,917583,986932
21/8/2021,Kelantan,0,7,0,2,436764,1906700,674401,751292
21/8/2021,Melaka,18,7,3,2,304904,932700,506222,535824
21/8/2021,Negeri Sembilan,11,2,2,0,576046,1128800,724653,769781
21/8/2021,Pahang,5,4,0,0,481267,1678700,700958,731794
21/8/2021,Perak,7,11,1,1,747992,2510300,1087686,1161971
21/8/2021,Perlis,0,0,0,0,109742,254900,138746,154115
21/8/2021,Pulau Pinang,20,12,5,2,606271,1773600,1051442,1039002
21/8/2021,Sabah,27,22,12,11,820097,3908500,1451311,1546094
21/8/2021,Sarawak,2,3,0,2,1735313,2816500,1845561,1824310
21/8/2021,Selangor,78,67,8,16,3067223,6538000,3942637,3905097
21/8/2021,Terengganu,0,1,0,0,334815,1259300,568262,643060
21/8/2021,W.P. Kuala Lumpur,17,21,2,7,1942318,1773700,2671951,2593270
21/8/2021,W.P. Labuan,0,0,0,0,63820,99600,70235,67165
21/8/2021,W.P. Putrajaya,1,0,0,0,100197,110000,123657,123634
22/8/2021,Johor,64,49,11,7,1015495,3781000,1853668,1988503
22/8/2021,Kedah,11,38,0,14,576527,2185100,931188,1002283
22/8/2021,Kelantan,9,7,1,1,456358,1906700,678244,768926
22/8/2021,Melaka,3,10,0,2,307457,932700,507944,547231
22/8/2021,Negeri Sembilan,3,5,0,1,581551,1128800,728885,774813
22/8/2021,Pahang,1,5,0,1,488661,1678700,705215,752090
22/8/2021,Perak,5,11,2,0,759059,2510300,1097245,1186763
22/8/2021,Perlis,0,1,0,0,111334,254900,139557,155466
22/8/2021,Pulau Pinang,8,18,2,5,622123,1773600,1061269,1048954
22/8/2021,Sabah,16,28,6,9,844790,3908500,1468625,1565590
22/8/2021,Sarawak,1,4,1,1,1745409,2816500,1846669,1825308
22/8/2021,Selangor,94,86,18,21,3170728,6538000,3957981,3916974
22/8/2021,Terengganu,2,3,0,0,341363,1259300,580949,650682
22/8/2021,W.P. Kuala Lumpur,15,20,2,4,1991488,1773700,2685750,2611773
22/8/2021,W.P. Labuan,0,0,0,0,63822,99600,70243,67212
22/8/2021,W.P. Putrajaya,0,0,0,0,102776,110000,123658,123779
23/8/2021,Johor,53,40,4,11,1053563,3781000,1886672,
23/8/2021,Kedah,9,25,0,0,591352,2185100,949904,
23/8/2021,Kelantan,9,13,0,4,476584,1906700,684708,
23/8/2021,Melaka,6,8,1,1,317181,932700,512160,
23/8/2021,Negeri Sembilan,11,9,7,0,589482,1128800,735763,
23/8/2021,Pahang,7,6,1,0,504508,1678700,708480,
23/8/2021,Perak,4,3,0,1,772988,2510300,1109805,
23/8/2021,Perlis,3,3,0,0,113177,254900,142693,
23/8/2021,Pulau Pinang,28,22,6,5,644854,1773600,1073437,
23/8/2021,Sabah,25,30,1,8,874412,3908500,1485857,
23/8/2021,Sarawak,3,4,0,1,1754776,2816500,1848525,
23/8/2021,Selangor,7,79,1,16,3206145,6538000,3968818,
23/8/2021,Terengganu,0,3,0,0,349306,1259300,594167,
23/8/2021,W.P. Kuala Lumpur,9,19,0,7,2012338,1773700,2693351,
23/8/2021,W.P. Labuan,0,0,0,0,64187,99600,70340,
23/8/2021,W.P. Putrajaya,0,0,0,0,105053,110000,124528,
24/8/2021,Johor,41,28,10,5,1092242,3781000,1919228,
24/8/2021,Kedah,32,18,0,8,607428,2185100,968915,
24/8/2021,Kelantan,3,7,1,6,496940,1906700,694194,
24/8/2021,Melaka,3,10,0,0,328674,932700,515484,
24/8/2021,Negeri Sembilan,12,1,6,1,598465,1128800,742908,
24/8/2021,Pahang,9,5,2,1,528025,1678700,712845,
24/8/2021,Perak,16,7,0,1,798363,2510300,1122496,
24/8/2021,Perlis,2,0,0,0,114551,254900,146047,
24/8/2021,Pulau Pinang,23,5,11,5,670378,1773600,1083788,
24/8/2021,Sabah,17,31,8,15,906213,3908500,1504182,
24/8/2021,Sarawak,2,6,0,3,1760689,2816500,1850448,
24/8/2021,Selangor,36,49,2,17,3241782,6538000,3979075,
24/8/2021,Terengganu,5,3,0,0,356251,1259300,609218,
24/8/2021,W.P. Kuala Lumpur,10,8,0,3,2031352,1773700,2702229,
24/8/2021,W.P. Labuan,0,0,0,0,64389,99600,70396,
24/8/2021,W.P. Putrajaya,0,0,0,0,106106,110000,124965,
25/8/2021,Johor,39,41,8,7,1130385,3781000,1950445,
25/8/2021,Kedah,19,23,0,0,621801,2185100,990176,
25/8/2021,Kelantan,5,17,3,5,516537,1906700,707083,
25/8/2021,Melaka,4,4,1,0,343508,932700,518794,
25/8/2021,Negeri Sembilan,12,5,8,0,607141,1128800,751089,
25/8/2021,Pahang,5,9,0,1,546165,1678700,717792,
25/8/2021,Perak,9,4,0,2,823778,2510300,1137144,
25/8/2021,Perlis,0,0,0,0,115675,254900,150266,
25/8/2021,Pulau Pinang,18,31,5,7,691498,1773600,1093664,
25/8/2021,Sabah,23,29,12,13,941503,3908500,1521450,
25/8/2021,Sarawak,6,2,1,1,1765110,2816500,1852146,
25/8/2021,Selangor,105,51,25,8,3278183,6538000,3990999,
25/8/2021,Terengganu,2,4,0,1,363389,1259300,624010,
25/8/2021,W.P. Kuala Lumpur,18,10,6,5,2052086,1773700,2709372,
25/8/2021,W.P. Labuan,0,0,0,0,64603,99600,70438,
25/8/2021,W.P. Putrajaya,0,0,0,0,108456,110000,125409,
26/8/2021,Johor,48,37,10,4,1161349,3781000,1983806,
26/8/2021,Kedah,15,27,0,3,638008,2185100,1009401,
26/8/2021,Kelantan,9,11,2,3,536045,1906700,720064,
26/8/2021,Melaka,33,10,1,0,357817,932700,522655,
26/8/2021,Negeri Sembilan,20,6,11,1,615202,1128800,758611,
26/8/2021,Pahang,8,10,0,0,562189,1678700,721043,
26/8/2021,Perak,15,9,2,1,844653,2510300,1154849,
26/8/2021,Perlis,0,3,0,0,116283,254900,152282,
26/8/2021,Pulau Pinang,31,24,7,6,712480,1773600,1102971,
