date,state,beds_icu,beds_icu_rep,beds_icu_total,beds_icu_covid,vent,vent_port,icu_covid,icu_pui,icu_noncovid,vent_covid,vent_pui,vent_noncovid,vent_used,vent_port_used
30/3/2021,Kelantan,84,45,129,25,113,39,9,0,61,3,0,0,85,0
30/3/2021,Melaka,22,31,53,17,59,7,2,0,46,0,0,0,38,0
30/3/2021,Negeri Sembilan,20,27,47,20,62,22,0,0,21,0,0,0,27,0
30/3/2021,Pahang,47,6,53,39,62,21,1,0,25,0,0,0,35,0
30/3/2021,Perak,68,4,72,34,96,67,3,0,47,1,0,0,82,0
30/3/2021,Perlis,13,2,15,6,20,12,0,0,10,0,0,0,12,0
30/3/2021,Pulau Pinang,28,15,43,22,35,22,9,0,12,3,0,0,17,0
30/3/2021,Sabah,75,58,133,71,111,82,26,1,16,12,1,0,61,0
30/3/2021,Sarawak,59,52,111,61,91,97,48,0,39,18,0,0,96,0
30/3/2021,Selangor,145,65,210,108,208,108,63,2,58,46,2,0,133,0
30/3/2021,Terengganu,20,0,20,4,41,16,0,0,11,0,0,0,25,0
30/3/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,10,1,26,7,1,0,36,0
30/3/2021,W.P. Labuan,5,5,10,5,6,5,0,0,3,0,0,0,1,0
31/3/2021,Johor,80,38,118,65,154,94,23,0,47,13,0,0,104,0
31/3/2021,Kedah,51,10,61,21,93,46,9,0,30,2,0,0,72,0
31/3/2021,Kelantan,79,45,124,23,107,37,5,0,60,2,0,0,70,0
31/3/2021,Melaka,22,31,53,17,59,7,0,0,57,0,0,0,43,0
31/3/2021,Negeri Sembilan,20,27,47,20,62,22,0,0,21,0,0,0,27,0
31/3/2021,Pahang,47,6,53,39,62,21,1,0,24,0,0,0,35,0
31/3/2021,Perak,68,4,72,34,96,67,2,0,45,1,0,0,85,0
31/3/2021,Perlis,13,2,15,6,20,12,0,0,8,0,0,0,15,0
31/3/2021,Pulau Pinang,28,15,43,22,35,22,10,0,13,3,0,0,21,0
31/3/2021,Sabah,75,58,133,71,111,82,27,2,21,14,2,0,74,0
31/3/2021,Sarawak,59,52,111,61,91,97,48,0,36,20,0,0,94,0
31/3/2021,Selangor,145,65,210,108,208,108,65,0,58,50,0,0,125,0
31/3/2021,Terengganu,20,0,20,4,41,16,0,0,11,0,0,0,19,0
31/3/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,9,0,27,6,0,0,35,0
31/3/2021,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,1,0
1/4/2021,Johor,80,38,118,65,154,94,21,0,50,14,0,0,107,0
1/4/2021,Kedah,51,10,61,21,93,46,10,0,29,2,0,0,65,0
1/4/2021,Kelantan,79,45,124,23,107,37,5,1,56,2,1,0,77,0
1/4/2021,Melaka,22,31,53,17,59,7,2,0,48,1,0,0,40,0
1/4/2021,Negeri Sembilan,20,27,47,20,62,22,0,0,21,0,0,0,25,0
1/4/2021,Pahang,47,6,53,39,62,21,1,0,28,0,0,0,38,0
1/4/2021,Perak,68,4,72,34,96,67,2,0,51,1,0,0,87,0
1/4/2021,Perlis,13,2,15,6,20,12,0,0,7,0,0,0,14,0
1/4/2021,Pulau Pinang,28,15,43,22,35,22,10,0,12,3,0,0,20,0
1/4/2021,Sabah,75,58,133,71,111,82,25,2,27,11,2,0,82,0
1/4/2021,Sarawak,59,52,111,61,91,97,45,0,34,19,0,0,84,0
1/4/2021,Selangor,145,65,210,108,208,108,63,0,61,49,0,0,131,0
1/4/2021,Terengganu,20,0,20,4,41,16,0,0,13,0,0,0,26,0
1/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,12,0,29,6,0,0,40,0
1/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,1,0
2/4/2021,Johor,80,38,118,65,154,94,21,0,50,15,0,0,103,0
2/4/2021,Kedah,51,10,61,21,93,46,8,0,30,2,0,0,70,0
2/4/2021,Kelantan,79,45,124,23,107,37,7,0,60,2,0,0,73,0
2/4/2021,Melaka,22,31,53,17,59,7,2,0,44,1,0,0,32,0
2/4/2021,Negeri Sembilan,20,27,47,20,62,22,0,0,21,0,0,0,22,0
2/4/2021,Pahang,47,6,53,39,62,21,2,0,28,1,0,0,31,0
2/4/2021,Perak,68,4,72,34,96,67,3,0,47,1,0,0,79,0
2/4/2021,Perlis,13,2,15,6,20,12,0,0,7,0,0,0,11,0
2/4/2021,Pulau Pinang,28,15,43,22,35,22,10,1,14,3,0,0,20,0
2/4/2021,Sabah,75,58,133,71,111,82,25,3,26,13,3,0,77,0
2/4/2021,Sarawak,59,52,111,61,91,97,48,0,37,18,0,0,84,0
2/4/2021,Selangor,145,65,210,108,208,108,59,5,56,49,5,0,128,0
2/4/2021,Terengganu,20,0,20,4,41,16,0,0,19,0,0,0,28,0
2/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,10,0,29,6,0,0,38,0
2/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,1,0
3/4/2021,Johor,80,38,118,65,154,94,22,0,50,16,0,0,103,0
3/4/2021,Kedah,51,10,61,21,93,46,9,0,32,2,0,0,74,0
3/4/2021,Kelantan,79,45,124,23,107,37,10,0,52,3,0,0,69,0
3/4/2021,Melaka,22,31,53,17,59,7,2,0,38,1,0,0,29,0
3/4/2021,Negeri Sembilan,20,27,47,20,62,22,1,0,21,1,0,0,26,0
3/4/2021,Pahang,47,6,53,39,62,21,2,0,26,1,0,0,38,0
3/4/2021,Perak,68,4,72,34,96,67,3,0,43,1,0,0,76,0
3/4/2021,Perlis,13,2,15,6,20,12,0,0,6,0,0,0,14,0
3/4/2021,Pulau Pinang,28,15,43,22,35,22,11,0,11,4,0,0,2,0
3/4/2021,Sabah,75,58,133,71,111,82,28,2,28,16,2,0,75,0
3/4/2021,Sarawak,59,52,111,61,91,97,47,0,37,14,0,0,81,0
3/4/2021,Selangor,145,65,210,108,208,108,58,0,62,42,0,0,123,0
3/4/2021,Terengganu,20,0,20,4,41,16,0,0,17,0,0,0,29,0
3/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,10,0,26,6,0,0,35,0
3/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,1,0,0,0,1,0
4/4/2021,Johor,80,38,118,65,154,94,21,0,51,14,0,0,104,0
4/4/2021,Kedah,51,10,61,21,93,46,9,0,32,2,0,0,82,0
4/4/2021,Kelantan,79,45,124,23,107,37,10,0,55,3,0,0,78,0
4/4/2021,Melaka,22,31,53,17,59,7,2,0,37,1,0,0,27,0
4/4/2021,Negeri Sembilan,20,27,47,20,62,22,2,0,21,2,0,0,27,0
4/4/2021,Pahang,47,6,53,39,62,21,2,0,25,1,0,0,35,0
4/4/2021,Perak,68,4,72,34,96,67,3,0,47,1,0,0,81,0
4/4/2021,Perlis,13,2,15,6,20,12,0,0,9,0,0,0,17,0
4/4/2021,Pulau Pinang,28,15,43,22,35,22,10,0,14,5,0,0,21,0
4/4/2021,Sabah,75,58,133,71,111,82,29,2,32,17,2,0,87,0
4/4/2021,Sarawak,59,52,111,61,91,97,45,0,42,17,0,0,95,0
4/4/2021,Selangor,145,65,210,108,208,108,59,0,59,44,0,0,120,0
4/4/2021,Terengganu,20,0,20,4,41,16,0,0,16,0,0,0,27,0
4/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,10,0,29,4,0,0,35,0
4/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,2,0
5/4/2021,Johor,80,38,118,65,154,94,21,0,51,11,0,0,93,0
5/4/2021,Kedah,51,10,61,21,93,46,9,0,31,2,0,0,79,0
5/4/2021,Kelantan,79,45,124,23,107,37,10,0,61,3,0,0,76,0
5/4/2021,Melaka,22,31,53,17,59,7,3,0,34,1,0,0,23,0
5/4/2021,Negeri Sembilan,20,27,47,20,62,22,6,0,21,1,0,0,27,0
5/4/2021,Pahang,47,6,53,39,62,21,2,0,28,2,0,0,34,0
5/4/2021,Perak,68,4,72,34,96,67,2,0,51,1,0,0,100,0
5/4/2021,Perlis,13,2,15,6,20,12,0,0,11,0,0,0,16,0
5/4/2021,Pulau Pinang,28,15,43,22,35,22,8,0,16,4,0,0,26,0
5/4/2021,Sabah,75,58,133,71,111,82,31,1,27,17,1,0,83,0
5/4/2021,Sarawak,59,52,111,61,91,97,51,1,38,20,1,0,91,0
5/4/2021,Selangor,145,65,210,108,208,108,58,0,61,43,0,0,99,0
5/4/2021,Terengganu,20,0,20,4,41,16,0,0,17,0,0,0,28,0
5/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,10,0,29,4,0,0,38,0
5/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,3,0,0,0,2,0
6/4/2021,Johor,80,38,118,65,154,94,21,0,50,12,0,0,100,0
6/4/2021,Kedah,51,10,61,21,93,46,9,0,31,2,0,0,75,0
6/4/2021,Kelantan,79,45,124,23,107,37,9,0,30,4,0,0,47,0
6/4/2021,Melaka,22,31,53,17,59,7,2,0,36,1,0,0,32,0
6/4/2021,Negeri Sembilan,20,27,47,20,62,22,3,0,7,2,0,0,24,0
6/4/2021,Pahang,47,6,53,39,62,21,2,0,28,2,0,0,40,0
6/4/2021,Perak,68,4,72,34,96,67,2,0,48,1,0,0,98,0
6/4/2021,Perlis,13,2,15,6,20,12,0,0,9,0,0,0,15,0
6/4/2021,Pulau Pinang,28,15,43,22,35,22,9,0,14,4,0,0,21,0
6/4/2021,Sabah,75,58,133,71,111,82,36,2,30,13,2,0,86,0
6/4/2021,Sarawak,59,52,111,61,91,97,52,0,41,27,0,0,100,0
6/4/2021,Selangor,145,65,210,108,208,108,56,1,66,36,1,0,125,0
6/4/2021,Terengganu,20,0,20,4,41,16,0,0,18,0,0,0,24,0
6/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,10,0,30,4,0,0,40,0
6/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,3,0,0,0,2,0
6/4/2021,W.P. Putrajaya,11,9,20,8,28,6,7,0,7,4,0,0,0,0
7/4/2021,Johor,80,38,118,65,154,94,21,0,49,12,0,0,89,0
7/4/2021,Kedah,51,10,61,21,93,46,13,0,30,3,0,0,83,0
7/4/2021,Kelantan,79,45,124,23,107,37,8,0,61,4,0,0,79,0
7/4/2021,Melaka,22,31,53,17,59,7,2,0,37,1,0,0,20,0
7/4/2021,Negeri Sembilan,20,27,47,20,62,22,3,0,4,3,0,0,26,0
7/4/2021,Pahang,47,6,53,39,62,21,3,0,23,2,0,0,40,0
7/4/2021,Perak,68,4,72,34,96,67,2,0,50,1,0,0,102,0
7/4/2021,Perlis,13,2,15,6,20,12,0,0,11,0,0,0,20,0
7/4/2021,Pulau Pinang,28,15,43,22,35,22,7,0,13,3,0,0,25,0
7/4/2021,Sabah,75,58,133,71,111,82,39,2,28,12,2,0,78,0
7/4/2021,Sarawak,59,52,111,61,91,97,66,0,41,31,0,0,106,0
7/4/2021,Selangor,145,65,210,108,208,108,53,0,55,36,0,0,118,0
7/4/2021,Terengganu,20,0,20,4,41,16,0,0,16,0,0,0,23,0
7/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,10,0,27,3,0,0,37,0
7/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,3,0,0,0,1,0
7/4/2021,W.P. Putrajaya,11,9,20,8,28,6,13,1,7,10,1,0,0,0
8/4/2021,Johor,80,38,118,65,154,94,17,0,48,10,0,0,86,0
8/4/2021,Kedah,51,10,61,21,93,46,9,0,31,2,0,0,78,0
8/4/2021,Kelantan,79,45,124,23,107,37,9,0,56,5,0,0,78,0
8/4/2021,Melaka,22,31,53,17,59,7,2,0,43,1,0,0,22,0
8/4/2021,Negeri Sembilan,20,27,47,20,62,22,3,0,6,3,0,0,24,0
8/4/2021,Pahang,47,6,53,39,62,21,1,0,31,1,0,0,41,0
8/4/2021,Perak,68,4,72,34,96,67,2,0,47,2,0,0,91,0
8/4/2021,Perlis,13,2,15,6,20,12,0,0,7,0,0,0,15,0
8/4/2021,Pulau Pinang,28,15,43,22,35,22,8,0,13,3,0,0,27,0
8/4/2021,Sabah,75,58,133,71,111,82,39,2,27,11,2,0,52,0
8/4/2021,Sarawak,59,52,111,61,91,97,61,0,41,29,0,0,108,0
8/4/2021,Selangor,145,65,210,108,208,108,51,4,60,39,4,0,131,0
8/4/2021,Terengganu,20,0,20,4,41,16,0,0,19,0,0,0,24,0
8/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,11,0,30,3,0,0,39,0
8/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,1,0
8/4/2021,W.P. Putrajaya,14,12,26,20,28,6,17,0,2,23,0,2,0,0
9/4/2021,Johor,80,38,118,65,154,94,18,0,49,11,0,0,92,0
9/4/2021,Kedah,51,10,61,21,93,46,10,0,30,3,0,0,63,0
9/4/2021,Kelantan,79,45,124,23,107,37,10,0,59,4,0,0,82,0
9/4/2021,Melaka,22,31,53,17,59,7,2,0,35,1,0,0,24,0
9/4/2021,Negeri Sembilan,20,27,47,20,62,22,3,0,7,3,0,0,30,0
9/4/2021,Pahang,47,6,53,39,62,21,2,0,33,1,0,0,46,0
9/4/2021,Perak,68,4,72,34,96,67,2,0,48,2,0,0,82,0
9/4/2021,Perlis,13,2,15,6,20,12,0,0,6,0,0,0,15,0
9/4/2021,Pulau Pinang,28,15,43,22,35,22,10,0,13,4,0,0,27,0
9/4/2021,Sabah,75,58,133,71,111,82,36,2,29,12,2,0,72,0
9/4/2021,Sarawak,59,52,111,61,91,97,66,0,39,27,0,0,103,0
9/4/2021,Selangor,145,65,210,108,208,108,56,0,66,38,0,0,126,0
9/4/2021,Terengganu,20,0,20,4,41,16,0,0,16,0,0,0,21,0
9/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,8,0,30,3,0,0,36,0
9/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,1,0,0,0,1,0
9/4/2021,W.P. Putrajaya,14,12,26,20,28,6,8,0,12,6,0,9,0,0
10/4/2021,Johor,80,38,118,65,154,94,18,0,54,11,0,0,93,0
10/4/2021,Kedah,51,10,61,21,93,46,10,0,29,3,0,0,56,0
10/4/2021,Kelantan,79,45,124,23,107,37,13,0,55,6,0,0,76,0
10/4/2021,Melaka,22,31,53,17,59,7,2,0,36,1,0,0,24,0
10/4/2021,Negeri Sembilan,20,27,47,20,62,22,3,0,6,3,0,0,20,0
10/4/2021,Pahang,47,6,53,39,62,21,3,0,28,1,0,0,40,0
10/4/2021,Perak,68,4,72,34,96,67,2,0,48,2,0,0,81,0
10/4/2021,Perlis,13,2,15,6,20,12,0,0,8,0,0,0,12,0
10/4/2021,Pulau Pinang,28,15,43,22,35,22,12,0,11,5,0,0,26,0
10/4/2021,Sabah,75,58,133,71,111,82,41,3,29,13,3,0,84,0
10/4/2021,Sarawak,59,52,111,61,91,97,68,1,36,27,1,0,98,0
10/4/2021,Selangor,145,65,210,108,208,108,53,0,59,37,0,0,124,0
10/4/2021,Terengganu,20,0,20,4,41,16,0,0,15,0,0,0,23,0
10/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,6,0,32,2,0,0,36,0
10/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,2,0
11/4/2021,Johor,80,38,118,65,154,94,16,0,55,11,0,0,86,0
11/4/2021,Kedah,51,10,61,21,93,46,10,0,29,3,0,0,57,0
11/4/2021,Kelantan,79,45,124,23,107,37,13,0,54,6,0,0,74,0
11/4/2021,Melaka,22,31,53,17,59,7,2,0,34,1,0,0,21,0
11/4/2021,Negeri Sembilan,20,27,47,20,62,22,3,0,6,3,0,0,28,0
11/4/2021,Pahang,47,6,53,39,62,21,3,0,27,1,0,0,42,0
11/4/2021,Perak,68,4,72,34,96,67,2,0,46,2,0,0,78,0
11/4/2021,Perlis,13,2,15,6,20,12,0,0,9,0,0,0,12,0
11/4/2021,Pulau Pinang,28,15,43,22,35,22,14,0,11,6,0,0,27,0
11/4/2021,Sabah,75,58,133,71,111,82,41,2,25,15,2,0,82,0
11/4/2021,Sarawak,59,52,111,61,91,97,68,0,37,27,0,0,105,0
11/4/2021,Selangor,145,65,210,108,208,108,50,0,65,32,0,0,117,0
11/4/2021,Terengganu,20,0,20,4,41,16,0,0,17,0,0,0,24,0
11/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,6,0,30,3,0,0,34,0
11/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,1,0
12/4/2021,Johor,80,38,118,65,154,94,14,0,58,10,0,0,79,0
12/4/2021,Kedah,51,10,61,21,93,46,11,0,28,4,0,0,60,0
12/4/2021,Kelantan,84,45,129,25,113,39,15,0,60,8,0,0,88,0
12/4/2021,Melaka,22,31,53,17,59,7,2,0,34,1,0,0,22,0
12/4/2021,Negeri Sembilan,20,27,47,20,62,22,4,0,4,0,0,0,25,0
12/4/2021,Pahang,47,6,53,39,62,21,3,1,30,1,1,0,47,0
12/4/2021,Perak,68,4,72,34,96,67,2,0,49,2,0,0,81,0
12/4/2021,Perlis,13,2,15,6,20,12,0,0,8,0,0,0,11,0
12/4/2021,Pulau Pinang,28,15,43,22,35,22,14,0,11,6,0,0,29,0
12/4/2021,Sabah,75,58,133,71,111,82,47,3,30,17,3,0,89,0
12/4/2021,Sarawak,59,52,111,61,91,97,70,0,34,25,0,0,109,0
12/4/2021,Selangor,145,65,210,108,208,108,55,0,68,39,0,0,129,0
12/4/2021,Terengganu,20,0,20,4,41,16,0,0,17,0,0,0,21,0
12/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,8,0,30,5,0,0,36,0
12/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,1,0
13/4/2021,Johor,80,38,118,65,154,94,14,0,62,11,0,0,98,0
13/4/2021,Kedah,51,10,61,21,93,46,10,0,29,5,0,0,57,0
13/4/2021,Kelantan,84,45,129,25,113,39,15,0,61,8,0,0,89,0
13/4/2021,Melaka,22,31,53,17,59,7,2,0,41,1,0,0,22,0
13/4/2021,Negeri Sembilan,20,27,47,20,62,22,3,0,7,1,0,0,26,0
13/4/2021,Pahang,47,6,53,39,62,21,4,1,30,2,1,0,60,0
13/4/2021,Perak,68,4,72,34,96,67,3,0,50,2,0,0,80,0
13/4/2021,Perlis,13,2,15,6,20,12,0,0,9,0,0,0,11,0
13/4/2021,Pulau Pinang,28,15,43,22,35,22,12,0,11,6,0,0,30,0
13/4/2021,Sabah,75,58,133,71,111,82,47,2,36,15,2,0,90,0
13/4/2021,Sarawak,59,52,111,61,91,97,70,0,32,23,0,0,105,0
13/4/2021,Selangor,145,65,210,108,208,108,53,0,68,37,0,0,123,0
13/4/2021,Terengganu,20,0,20,4,41,16,0,0,14,0,0,0,20,0
13/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,8,0,28,5,0,0,33,0
13/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,1,0,0,0,1,0
14/4/2021,Johor,80,38,118,65,154,94,13,0,61,6,0,0,86,0
14/4/2021,Kedah,51,10,61,21,93,46,11,0,29,5,0,0,77,0
14/4/2021,Kelantan,84,45,129,25,113,39,15,0,55,6,0,0,72,0
14/4/2021,Melaka,22,31,53,17,59,7,3,2,30,2,2,0,29,0
14/4/2021,Negeri Sembilan,20,27,47,20,62,22,2,0,6,1,0,0,21,0
14/4/2021,Pahang,47,6,53,39,62,21,2,0,30,2,0,0,54,0
14/4/2021,Perak,68,4,72,34,96,67,3,0,48,1,0,0,81,0
14/4/2021,Perlis,13,2,15,6,20,12,0,0,8,0,0,0,12,0
14/4/2021,Pulau Pinang,28,15,43,22,35,22,11,0,14,7,0,0,31,0
14/4/2021,Sabah,75,58,133,71,111,82,49,3,31,18,3,0,81,0
14/4/2021,Sarawak,59,52,111,61,91,97,68,0,33,23,0,0,89,0
14/4/2021,Selangor,145,65,210,108,208,108,62,0,61,39,0,0,122,0
14/4/2021,Terengganu,20,0,20,4,41,16,0,0,19,0,0,0,30,0
14/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,9,0,29,5,0,0,35,0
14/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,2,0,0,0,1,0
15/4/2021,Johor,80,38,118,65,154,94,15,0,56,8,0,0,89,0
15/4/2021,Kedah,51,10,61,21,93,46,14,0,28,6,0,0,75,0
15/4/2021,Kelantan,84,45,129,25,113,39,19,0,46,7,0,0,75,0
15/4/2021,Melaka,22,31,53,17,59,7,2,1,34,1,1,0,26,0
15/4/2021,Negeri Sembilan,20,27,47,20,62,22,2,0,8,1,0,0,26,0
15/4/2021,Pahang,47,6,53,39,62,21,2,0,34,2,0,0,49,0
15/4/2021,Perak,68,4,72,34,96,67,3,0,52,1,0,0,98,0
15/4/2021,Perlis,13,2,15,6,20,12,0,0,8,0,0,0,12,0
15/4/2021,Pulau Pinang,28,15,43,22,35,22,11,0,12,7,0,0,29,0
15/4/2021,Sabah,75,58,133,71,111,82,49,3,28,18,3,0,87,0
15/4/2021,Sarawak,59,52,111,61,91,97,72,1,35,21,2,0,98,0
15/4/2021,Selangor,145,65,210,108,208,108,60,4,61,41,4,0,133,0
15/4/2021,Terengganu,20,0,20,4,41,16,0,0,18,0,0,0,26,0
15/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,10,0,29,7,0,0,37,0
15/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,3,0,0,0,2,0
16/4/2021,Johor,80,38,118,65,154,94,16,0,55,8,0,0,87,0
16/4/2021,Kedah,51,10,61,21,93,46,13,0,22,7,0,0,71,0
16/4/2021,Kelantan,84,45,129,33,113,39,23,0,47,11,0,0,78,0
16/4/2021,Melaka,22,31,53,17,59,7,1,1,32,1,1,0,22,0
16/4/2021,Negeri Sembilan,20,27,47,20,62,22,1,0,8,1,0,0,29,0
16/4/2021,Pahang,47,6,53,39,62,21,3,0,29,0,0,0,50,0
16/4/2021,Perak,68,4,72,34,96,67,3,0,48,1,0,0,96,0
16/4/2021,Perlis,13,2,15,6,20,12,0,0,8,0,0,0,13,0
16/4/2021,Pulau Pinang,28,15,43,22,35,22,12,0,12,7,0,0,29,0
16/4/2021,Sabah,75,63,138,76,111,82,56,3,29,20,3,0,87,0
16/4/2021,Sarawak,59,53,112,62,91,97,77,2,30,23,2,0,103,0
16/4/2021,Selangor,145,65,210,108,208,108,65,0,57,43,0,0,127,0
16/4/2021,Terengganu,20,0,20,4,41,16,0,0,17,0,0,0,25,0
16/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,11,0,30,7,0,0,39,0
16/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,3,0,0,0,2,0
17/4/2021,Johor,80,38,118,65,154,94,16,0,55,9,0,0,100,0
17/4/2021,Kedah,51,10,61,21,93,46,13,0,23,7,0,0,73,0
17/4/2021,Kelantan,84,45,129,33,113,39,21,0,46,7,0,0,71,0
17/4/2021,Melaka,22,31,53,17,59,7,1,2,36,1,2,0,23,0
17/4/2021,Negeri Sembilan,20,27,47,20,62,22,2,0,5,2,0,0,28,0
17/4/2021,Pahang,47,6,53,39,62,21,3,0,30,0,0,0,51,0
17/4/2021,Perak,68,4,72,34,96,67,4,0,45,1,0,0,88,0
17/4/2021,Perlis,13,2,15,6,20,12,0,0,8,0,0,0,11,0
17/4/2021,Pulau Pinang,28,15,43,22,35,22,11,0,9,7,0,0,25,0
17/4/2021,Sabah,75,63,138,76,111,82,52,3,27,23,3,0,83,0
17/4/2021,Sarawak,59,61,120,69,91,97,74,1,35,24,1,0,99,0
17/4/2021,Selangor,145,65,210,108,208,108,64,0,65,41,0,0,129,0
17/4/2021,Terengganu,20,0,20,4,41,16,0,0,19,0,0,0,27,0
17/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,12,0,30,7,0,0,38,0
17/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,3,0,0,0,2,0
18/4/2021,Johor,80,38,118,65,154,94,15,0,51,7,0,0,90,0
18/4/2021,Kedah,51,10,61,21,93,46,13,0,24,7,0,0,68,0
18/4/2021,Kelantan,84,45,129,33,113,39,27,0,24,10,0,0,51,0
18/4/2021,Melaka,22,31,53,17,59,7,1,2,36,1,2,0,31,0
18/4/2021,Negeri Sembilan,20,27,47,20,62,22,1,0,9,1,0,0,27,0
18/4/2021,Pahang,47,6,53,39,62,21,4,0,29,1,0,0,49,0
18/4/2021,Perak,68,4,72,34,96,67,4,0,49,1,0,0,82,0
18/4/2021,Perlis,13,2,15,6,20,12,0,0,6,0,0,0,9,0
18/4/2021,Pulau Pinang,28,15,43,22,35,22,10,0,15,5,0,0,25,0
18/4/2021,Sabah,75,63,138,76,111,82,51,3,26,20,3,0,79,0
18/4/2021,Sarawak,59,61,120,69,91,97,78,1,33,25,1,0,95,0
18/4/2021,Selangor,145,65,210,108,208,108,65,1,63,43,1,0,131,0
18/4/2021,Terengganu,20,0,20,4,41,16,0,0,17,0,0,0,25,0
18/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,12,0,29,8,0,0,37,0
18/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,3,0,0,0,2,0
19/4/2021,Johor,80,38,118,65,154,94,17,1,57,9,1,0,107,0
19/4/2021,Kedah,51,10,61,21,93,46,15,0,21,9,0,0,69,0
19/4/2021,Kelantan,84,45,129,33,113,39,30,0,38,13,0,0,74,0
19/4/2021,Melaka,22,31,53,17,59,7,4,2,36,2,2,0,28,0
19/4/2021,Negeri Sembilan,20,27,47,20,62,22,1,0,9,1,0,0,33,0
19/4/2021,Pahang,47,6,53,39,62,21,2,1,28,0,1,0,43,0
19/4/2021,Perak,68,4,72,34,96,67,6,0,44,1,0,0,91,0
19/4/2021,Perlis,13,2,15,6,20,12,0,0,6,0,0,0,11,0
19/4/2021,Pulau Pinang,28,15,43,22,35,22,11,0,14,5,0,0,27,0
19/4/2021,Sabah,75,63,138,76,111,82,55,1,27,20,1,0,87,0
19/4/2021,Sarawak,62,61,123,69,95,97,77,0,39,28,0,0,96,0
19/4/2021,Selangor,145,65,210,108,208,108,65,1,61,48,1,0,137,0
19/4/2021,Terengganu,20,0,20,4,41,16,0,0,17,0,0,0,26,0
19/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,12,0,30,8,0,0,38,0
19/4/2021,W.P. Labuan,5,5,10,5,6,5,0,0,3,0,0,0,2,0
20/4/2021,Johor,82,40,122,67,154,94,21,1,52,11,1,0,110,0
20/4/2021,Kedah,51,10,61,21,93,46,18,0,21,7,0,0,72,0
20/4/2021,Kelantan,62,67,129,60,113,39,36,0,40,11,0,0,82,0
20/4/2021,Melaka,22,31,53,17,59,7,3,2,36,2,2,0,36,0
20/4/2021,Negeri Sembilan,20,27,47,20,62,22,1,0,8,1,0,0,39,0
20/4/2021,Pahang,47,6,53,39,62,21,4,1,27,2,1,0,42,0
20/4/2021,Perak,68,4,72,34,96,67,8,0,46,3,0,0,91,0
20/4/2021,Perlis,13,2,15,6,20,12,0,0,7,0,0,0,8,0
20/4/2021,Pulau Pinang,28,15,43,22,35,22,10,0,13,5,0,0,24,0
20/4/2021,Sabah,75,63,138,76,111,82,56,1,29,21,1,0,83,0
20/4/2021,Sarawak,62,61,123,69,95,97,75,1,37,23,1,0,96,0
20/4/2021,Selangor,145,65,210,108,208,108,68,2,60,48,2,0,140,0
20/4/2021,Terengganu,20,0,20,4,41,16,0,0,17,0,0,0,30,0
20/4/2021,W.P. Kuala Lumpur,52,15,67,44,169,25,13,0,27,7,0,0,36,0
20/4/2021,W.P. Labuan,5,5,10,5,6,5,1,0,2,0,0,0,2,0
21/4/2021,Johor,82,40,122,67,154,94,18,0,58,12,0,0,101,0
21/4/2021,Kedah,51,10,61,21,93,46,18,0,23,8,0,0,82,0
