date,state,beds,beds_covid,beds_noncrit,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,hosp_covid,hosp_pui,hosp_noncovid
6/5/2021,Negeri Sembilan,1251,503,1204,0,39,39,0,26,26,194,0,794
6/5/2021,Pahang,2170,701,2113,4,20,24,3,5,8,104,7,1236
6/5/2021,Perak,2728,312,2655,0,24,24,1,9,10,172,9,1831
6/5/2021,Perlis,508,57,493,6,2,8,1,2,3,4,15,265
6/5/2021,Pulau Pinang,1292,248,1242,0,44,44,0,16,16,172,0,780
6/5/2021,Sabah,2948,671,2804,9,22,31,10,26,36,197,37,1682
6/5/2021,Sarawak,2809,839,2632,174,343,517,61,305,366,562,191,1532
6/5/2021,Selangor,4742,1261,4552,132,168,300,113,150,263,654,317,2331
6/5/2021,Terengganu,1307,288,1267,8,10,18,5,11,16,76,32,823
6/5/2021,W.P. Kuala Lumpur,3997,448,3930,3,43,46,3,35,38,243,61,1884
6/5/2021,W.P. Labuan,122,25,112,1,0,1,1,0,1,0,3,63
7/5/2021,Johor,5026,1005,4877,135,113,248,109,88,197,739,180,3073
7/5/2021,Kedah,1844,255,1781,0,20,20,0,16,16,185,2,1246
7/5/2021,Kelantan,2704,534,2570,3,77,80,5,69,74,442,3,1232
7/5/2021,Melaka,1101,125,1033,0,18,18,0,18,18,107,5,803
7/5/2021,Negeri Sembilan,1251,503,1204,4,42,46,1,24,25,211,5,788
7/5/2021,Pahang,2170,701,2102,4,31,35,2,10,12,123,9,1116
7/5/2021,Perak,2728,312,2655,1,18,19,0,16,16,170,8,1805
7/5/2021,Perlis,508,57,493,1,5,6,2,0,2,9,13,278
7/5/2021,Pulau Pinang,1292,248,1242,0,31,31,0,23,23,166,0,753
